descricao;dados_imovel;caracteristicas;coordenadas;link;preco;anunciante
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '109m²', 'ÁREA BRUTA': '124m²', 'REFERÊNCIA': 'CasaSAPO_0299/25', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '126', 'CLIQUES': '14', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Copa(s)', 'Cozinha(s)', 'Número de pisos: 4', 'Sala(s): 1', 'Total quarto(s): 3', 'Varandas: 1'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Ginásio', 'Hipermercado', 'Piscinas', 'Polícia', 'Transportes Públicos', 'Vista para Cidade'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Carregamento eléctrico de veículos', 'Domótica', 'Elevador', 'Estores Electricos', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Porta Alta Segurança', 'Toalheiros Aquecidos'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Conservação: Excelente', 'Piso: 4'], 'areas': ['Área de Quarto: 17.96', 'Área de Quarto: 13.53', 'Área de Quarto: 11.96', 'Área de Casa de Banho: 6.01', 'Área de Casa de Banho: 5.53', 'Área de Casa de Banho: 2.56', 'Área de Sala: 47.85', 'Área Bruta: 124.00', 'Área Útil: 109.00', 'Área Varanda: 15.50'], 'servicos': ['Cozinha Equipada', 'TV por Cabo disponível'], 'infraestruturas': ['Estacionamento Interior', 'Garagem', 'Jardim', 'Parque infantil', 'Terraço']};{'lat': '41.1626988516', 'long': '-8.6131140972'};https://casa.sapo.pt/comprar-apartamento-t3-porto-paranhos-1f3fbb3a-7799-11f0-a463-060000000052.html;547.750 €;Amber Star - Imobiliária
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '35m²', 'ÁREA BRUTA': '39m²', 'REFERÊNCIA': 'CasaSAPO_0021/25', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '252', 'CLIQUES': '11', 'PUBLICADO EM': 'há mais de um mês'};{'piso-1---areas': ['Área de Terreno: 17.00'], 'divisoes': ['Cozinha(s)', 'Número de pisos: 6', 'Total quarto(s): Não'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos', 'Estacionamento'], 'equipamentos': ['Bomba de calor', 'Elevador', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Roupa', 'Porta Alta Segurança', 'Pré-instalação ar condicionado', 'Roupeiros', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 39.00', 'Área Útil: 35.00', 'Área de Garagem: 11.00'], 'servicos': ['Cozinha Equipada'], 'infraestruturas': ['Garagem', 'Jardim', 'Terraço']};{'lat': '41.1787207212', 'long': '-8.5836028003'};https://casa.sapo.pt/comprar-apartamento-t0-porto-paranhos-d7dc96f1-ea09-11ef-a463-060000000052.html;220.000 €;Amber Star - Imobiliária
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '91m²', 'ÁREA BRUTA': '110m²', 'REFERÊNCIA': 'CasaSAPO_0007/26', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '26', 'PUBLICADO EM': '12/01/2026'};{'divisoes': ['Casa de banho de serviço: 1', 'Casa de Banho Partilhada: 1', 'Casa(s) de Banho: 3', 'Corredor', 'Hall de Entrada', 'Lavabo', 'Marquise', 'Open Space', 'Sala(s): 1', 'Suite(s): 1', 'Total quarto(s): 3', 'Varandas: 1'], 'zona-envolvente': ['Banco', 'Bombeiros', 'Campo', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Distância aeroporto: 11,6 km', 'Distância metro: 130 km', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estacionamento Público', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Polícia', 'Posto de Combustível', 'Transportes Públicos', 'Universidade'], 'seguranca': ['Segurança 24 horas', 'Vídeo vigilância'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Caixilharia corte térmico', 'Elevador', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Térmico', 'Janelas Alumínio', 'Máquina de Lavar Roupa', 'Microondas', 'Placa de Indução', 'Roupeiros', 'Utensílios de Cozinha', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Histórico', 'Saudável'], 'extras': ['Conservação: Excelente', 'Edifício', 'Piso: 3'], 'areas': ['Área Bruta: 110.13', 'Área de Estacionamento: 22.60', 'Área Útil: 91.82'], 'infraestruturas': ['Acesso Pavimentado', 'Arrecadação', 'Estacionamento Interior', 'Garagem']};{'lat': '41.1606304707', 'long': '-8.608875383'};https://casa.sapo.pt/comprar-apartamento-t3-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-1aacce56-efb7-11f0-a463-060000000052.html;600.000 €;Amber Star - Imobiliária
Apartamento T3 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '212m²', 'ÁREA BRUTA': '267m²', 'REFERÊNCIA': 'CasaSAPO_0691/21', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '1 280', 'CLIQUES': '68', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Cozinha(s)', 'Hall de Entrada', 'Sala(s): 1', 'Total quarto(s): 3', 'Varandas'], 'zona-envolvente': ['Áreas de Lazer Infantil', 'Banco', 'Biblioteca', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Estação Rodoviária', 'Estacionamento', 'Farmácia', 'Ginásio', 'Hipermercado', 'Mercado', 'Metro', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Vista para Cidade', 'Zona Histórica'], 'equipamentos': ['Aquecimento Central', 'Arcas Frigoríficas', 'Banheira', 'Elevador', 'Estores Electricos', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Máquina de Secar Roupa', 'Microondas', 'Placa de Indução', 'Poliban/Base de Duche', 'Porta Alta Segurança', 'Pré-instalação alarme', 'Toalheiros Aquecidos', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Edifício', 'Piso: 3'], 'areas': ['Área Útil: 212.45', 'Área Bruta: 267.28'], 'infraestruturas': ['Garagem', 'Terraço', 'Terraço Coberto']};{'lat': '41.14391', 'long': '-8.60482'};https://casa.sapo.pt/comprar-apartamento-t3-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-55b349cb-c092-11eb-9c85-060000000052.html;1.085.000 €;Amber Star - Imobiliária
Apartamento T5 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '291m²', 'ANO DE CONSTRUÇÃO': '2003', 'REFERÊNCIA': 'CasaSAPO_126401154-1', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '395', 'CLIQUES': '19', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 5', 'Número de pisos: 1'], 'extras': ['Fim da construção: 2003-01-01'], 'areas': ['Área Bruta: 291.50']};{'lat': '41.165138', 'long': '-8.642591'};https://casa.sapo.pt/comprar-apartamento-t5-porto-ramalde-f930a3e7-d8ad-11ef-8add-060000000054.html;830.000 €;Re/max Collection Vantagem OPorto
Apartamento para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA BRUTA': '203m²', 'REFERÊNCIA': 'CasaSAPO_15570-p', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '457', 'CLIQUES': '24', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho', 'Cozinha(s)', 'Hall de Entrada', 'Hall de Quartos', 'Lavandaria', 'Suite(s)', 'Varandas'], 'zona-envolvente': ['Auto-Estrada', 'Banco', 'Bombeiros', 'Centro da Cidade', 'Condomínio Fechado', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Excelentes Acessos', 'Farmácia', 'Hipermercado', 'Hospital', 'Posto de Combustível', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'infraestruturas': ['Garagem']};{'lat': '41.1608681461', 'long': '-8.6498097924'};https://casa.sapo.pt/comprar-apartamento-porto-lordelo-do-ouro-e-massarelos-avenida-da-boavista-05355ccf-6bf2-11ed-adb9-060000000054.html;;A Predial Liz - Sociedade Mediação Imobiliária, Lda
Apartamento T4 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '160m²', 'REFERÊNCIA': 'CasaSAPO_20782', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '35', 'CLIQUES': '2', 'PUBLICADO EM': '09/01/2026'};{'divisoes': ['Total quarto(s): 4', 'Casa(s) de Banho: 3', 'Número de pisos: 1', 'Sala(s): 1'], 'zona-envolvente': ['Espaços Verdes', 'Transportes Públicos', 'Farmácia'], 'finalidade': ['Comercial'], 'areas': ['Área Útil: 160.00', 'Área de Terreno: 80.00'], 'infraestruturas': ['Terraço', 'Arrecadação']};{'lat': '41.1687046091', 'long': '-8.6507892608'};https://casa.sapo.pt/comprar-apartamento-t4-porto-ramalde-bessa-077ec7d3-eda4-11f0-8add-060000000054.html;795.000 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '58m²', 'ÁREA BRUTA': '58m²', 'REFERÊNCIA': 'CasaSAPO_21206', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '15', 'PUBLICADO EM': '09/01/2026'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1', 'Número de pisos: 1', 'Sala(s): 1'], 'zona-envolvente': ['Espaços Verdes'], 'equipamentos': ['Exaustor', 'Forno', 'Combinado', 'Máquina de Lavar Louça', 'Microondas', 'Elevador'], 'areas': ['Área Útil: 58.00', 'Área Bruta: 58.00']};{'lat': '41.1561779', 'long': '-8.651652'};https://casa.sapo.pt/comprar-apartamento-t1-porto-lordelo-do-ouro-e-massarelos-pinhais-da-foz-(lordelo-do-ouro)-3f1b5b1a-ed93-11f0-8add-060000000054.html;435.000 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T4 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '148m²', 'ÁREA BRUTA': '148m²', 'REFERÊNCIA': 'CasaSAPO_21256', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '49', 'CLIQUES': '3', 'PUBLICADO EM': '14/01/2026'};{'divisoes': ['Total quarto(s): 4', 'Casa(s) de Banho: 3', 'Número de pisos: 1', 'Sala(s): 1'], 'zona-envolvente': ['Espaços Verdes', 'Vista para Cidade', 'Transportes Públicos', 'Farmácia', 'Centro Comercial', 'Hipermercado', 'Centro da Cidade'], 'equipamentos': ['Domótica', 'Vidros Duplos', 'Termoacumulador', 'Exaustor', 'Forno', 'Microondas', 'Elevador'], 'finalidade': ['Comercial'], 'areas': ['Área Útil: 148.00', 'Área Bruta: 148.00']};{'lat': '41.1551735', 'long': '-8.6229393'};https://casa.sapo.pt/comprar-apartamento-t4-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-trindade-2191ebe2-f0f2-11f0-8add-060000000054.html;499.000 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '64m²', 'ÁREA BRUTA': '64m²', 'REFERÊNCIA': 'CasaSAPO_21207', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '31', 'CLIQUES': '1', 'PUBLICADO EM': '09/01/2026'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1', 'Número de pisos: 1', 'Sala(s): 1'], 'zona-envolvente': ['Espaços Verdes', 'Vista para Rio'], 'equipamentos': ['Exaustor', 'Forno', 'Combinado', 'Máquina de Lavar Louça', 'Microondas', 'Elevador'], 'areas': ['Área Útil: 64.00', 'Área Bruta: 64.00']};{'lat': '41.1561779', 'long': '-8.651652'};https://casa.sapo.pt/comprar-apartamento-t1-porto-lordelo-do-ouro-e-massarelos-pinhais-da-foz-(lordelo-do-ouro)-32d9ab0a-ed93-11f0-8add-060000000054.html;455.000 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T2 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '145m²', 'REFERÊNCIA': 'CasaSAPO_20863', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '260', 'CLIQUES': '33', 'PUBLICADO EM': '09/01/2026'};{'divisoes': ['Total quarto(s): 2', 'Casa(s) de Banho: 3', 'Número de pisos: 1', 'Sala(s): 1'], 'zona-envolvente': ['Transportes Públicos'], 'finalidade': ['Comercial'], 'areas': ['Área Útil: 145.00']};{'lat': '41.1561779', 'long': '-8.651652'};https://casa.sapo.pt/comprar-apartamento-t2-porto-lordelo-do-ouro-e-massarelos-lordelo-(lordelo-do-ouro)-b4454b34-eda3-11f0-8add-060000000054.html;190.000 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T2 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '112m²', 'ÁREA BRUTA': '130m²', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '161', 'CLIQUES': '44', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Varandas'], 'equipamentos': ['Ar Condicionado', 'Elevador'], 'infraestruturas': ['Piscina']};{'lat': '41.16843', 'long': '-8.649242'};https://casa.sapo.pt/comprar-apartamento-t2-porto-ramalde-monte-dos-burgos-a6cc60c1-b41a-4c07-b339-b2f90a6e4f20.html;465.000 €;
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA BRUTA': '79m²', 'REFERÊNCIA': 'CasaSAPO_MP2914', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '118', 'CLIQUES': '8', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Lavabo', 'Número de pisos: 5', 'Total quarto(s): 2'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Conservação: Excelente', 'Piso: 4'], 'areas': ['Área Bruta: 79.70']};{'lat': '41.16221', 'long': '-8.61936'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-constituicao-(cedofeita)-d92f2484-2aa1-11f0-b3d3-060000000057.html;420.000 €;
Apartamento T4 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '227m²', 'ÁREA BRUTA': '248m²', 'REFERÊNCIA': 'CasaSAPO_APA_326', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '3 775', 'CLIQUES': '210', 'PARTILHAS': '3', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 5', 'Sala(s): 1', 'Total quarto(s): 4'], 'zona-envolvente': ['Distância do Mar: 500', 'Espaços Verdes', 'Orientação Solar: Sul/Poente', 'Perto da praia', 'Piscinas', 'Transportes Públicos', 'Vista para Mar', 'Vista para Praia', 'Vista para Rio', 'Auto-Estrada'], 'seguranca': ['Segurança 24 horas'], 'equipamentos': ['Elevador'], 'extras': ['Piso: 2'], 'areas': ['Área Bruta: 248.00', 'Área Útil: 227.00'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.1488547', 'long': '-8.645887'};https://casa.sapo.pt/comprar-apartamento-t4-porto-lordelo-do-ouro-e-massarelos-10d56c0b-5cd0-11eb-aee4-060000000054.html;1.150.000 €;
Apartamento T2 para comprar no Porto;{'ESTADO': 'Renovado', 'ÁREA ÚTIL': '69m²', 'ÁREA BRUTA': '100m²', 'REFERÊNCIA': 'CasaSAPO_HS720B', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '254', 'CLIQUES': '7', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'extras': ['Conservação: Habitável'], 'areas': ['Área Bruta: 100.84', 'Área Útil: 69.64']};{'lat': '41.1501098', 'long': '-8.6012485'};https://casa.sapo.pt/comprar-apartamento-t2-porto-bonfim-8feed43d-60bb-11f0-8add-060000000054.html;325.000 €;
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '190m²', 'ÁREA BRUTA': '421m²', 'REFERÊNCIA': 'CasaSAPO_MP3055', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '139', 'CLIQUES': '14', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Lavabo: 3', 'Sala(s): 1', 'Total quarto(s): 3'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Conservação: Excelente', 'Piso: Não'], 'areas': ['Área Bruta: 421.00', 'Área Útil: 190.00'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.1592', 'long': '-8.67708'};https://casa.sapo.pt/comprar-apartamento-t3-porto-aldoar-foz-do-douro-e-nevogilde-foz-(aldoar)-bf889b5b-b0e7-11f0-b3d3-060000000057.html;1.725.000 €;
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA BRUTA': '52m²', 'REFERÊNCIA': 'CasaSAPO_EMP_323.2E.BG.PT', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '312', 'CLIQUES': '10', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de Banho Partilhada: 1', 'Casa de Banho Privativa: 2', 'Casa(s) de Banho: 2', 'Corredor', 'Cozinha(s)', 'Hall de Entrada', 'Open Space', 'Sala(s): 1', 'Suite(s): 2', 'Total quarto(s): 1', 'Varandas'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Metro', 'Transportes Públicos', 'Universidade', 'Vista para Cidade', 'Vista para Jardim', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Ar Condicionado', 'Bicicletário', 'Bomba de calor', 'Caixilharia corte térmico', 'Combinado', 'Domótica', 'Elevador: 4', 'Exaustor', 'Fogão', 'Forno', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Microondas', 'Placa de Indução', 'Pré-instalação carregamento elétrico de veículos', 'Roupeiros', 'Vidros Duplos'], 'extras': ['Piso: 2'], 'areas': ['Área Bruta: 52.00'], 'infraestruturas': ['Garagem: 1', 'Arrecadação']};{'lat': '41.15366', 'long': '-8.64046'};https://casa.sapo.pt/comprar-apartamento-t1-porto-lordelo-do-ouro-e-massarelos-lordelo-(lordelo-do-ouro)-5f5b0d2e-e246-11ef-9e0e-060000000057.html;400.000 €;
Apartamento T4 Duplex para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '304m²', 'ÁREA BRUTA': '322m²', 'REFERÊNCIA': 'CasaSAPO_E0266.G.BG.ES', 'CERTIFICAÇÃO ENERGÉTICA': 'E', 'VISUALIZAÇÕES': '1 442', 'CLIQUES': '43', 'PARTILHAS': '1', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 5', 'Open Space', 'Sala(s): 2', 'Total quarto(s): 4', 'Casa de banho de serviço: 1', 'Casa de Banho Partilhada: 1', 'Casa de Banho Privativa: 3', 'Cozinha(s): 1', 'Lavandaria: 1', 'Varandas: 1', 'Número de pisos: 2', 'Corredor', 'Suite(s): 3'], 'zona-envolvente': ['Espaços Verdes', 'Estacionamento', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Banco', 'Centro da Cidade', 'Escola', 'Excelentes Acessos', 'Farmácia', 'Posto de Combustível', 'Transportes Públicos'], 'equipamentos': ['Ar Condicionado'], 'extras': ['Piso: Não'], 'areas': ['Área Bruta: 322.02', 'Área de arrecadação: 7.52', 'Área de Pátio: 19.97', 'Área Útil: 304.55', 'Área Terraço: 14.89', 'Área Varanda: 2.58'], 'infraestruturas': ['Arrecadação: 1', 'Estacionamento Interior: 3']};{'lat': '41.14927', 'long': '-8.66926'};https://casa.sapo.pt/comprar-apartamento-t4-porto-aldoar-foz-do-douro-e-nevogilde-55b57647-b0cc-4f44-8854-f1b6e999f5f3.html;1.490.000 €;
Apartamento T4 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '166m²', 'ÁREA BRUTA': '166m²', 'ANO DE CONSTRUÇÃO': '2027', 'REFERÊNCIA': 'CasaSAPO_BC049-H-DS', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '210', 'CLIQUES': '11', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 5', 'Sala(s): 1', 'Total quarto(s): 4'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Espaços Verdes', 'Hipermercado', 'Piscinas', 'Transportes Públicos'], 'equipamentos': ['Ar Condicionado', 'Elevador'], 'extras': ['Fim da construção: 2027-06-30'], 'areas': ['Área Bruta: 166.00', 'Área de Terreno: 25.00', 'Área Útil: 166.00'], 'infraestruturas': ['Garagem: 3', 'Terraço']};{'lat': '41.17874', 'long': '-8.63441'};https://casa.sapo.pt/comprar-apartamento-t4-porto-ramalde-6dc649a9-0016-11f0-9e0e-060000000057.html;670.000 €;
Apartamento T3 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '110m²', 'ÁREA BRUTA': '125m²', 'REFERÊNCIA': 'CasaSAPO_F2604.081', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '20', 'CLIQUES': '3', 'PUBLICADO EM': '23/01/2026'};{'divisoes': ['Casa(s) de Banho: 2', 'Total quarto(s): 3'], 'zona-envolvente': ['Auto-Estrada', 'Escola', 'Transportes Públicos'], 'areas': ['Área Bruta: 125.00', 'Área Útil: 110.00']};{'lat': '41.1855802726', 'long': '-8.6070047599'};https://casa.sapo.pt/comprar-apartamento-t3-porto-paranhos-4c153676-f840-11f0-9e61-060000000056.html;420.000 €;
Apartamento T2 Duplex para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '93m²', 'ÁREA BRUTA': '93m²', 'REFERÊNCIA': 'CasaSAPO_EDI_332_A (2)', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '896', 'CLIQUES': '30', 'PUBLICADO EM': 'há mais de um mês'};{'piso-0---divisoes': ['Casa de banho de serviço', 'Open Space'], 'piso-1---divisoes': ['Casa de Banho Privativa', 'Total quarto(s): 2'], 'divisoes': ['Casa(s) de Banho: 2', 'Número de pisos: 2', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Banco', 'Centro da Cidade', 'Escola', 'Farmácia', 'Metro', 'Orientação Solar: Nascente/Sul', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Gás Natural', 'Isolamento Acústico', 'Isolamento Térmico', 'Video Porteiro'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 93.00', 'Área Útil: 93.00']};{'lat': '41.154297961', 'long': '-8.6161840649'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-baixa-(cedofeita)-b03e0807-9d38-11eb-adb9-060000000054.html;375.000 €;
Apartamento T4 para comprar no Porto;{'ESTADO': 'Em projecto', 'ÁREA ÚTIL': '250m²', 'ÁREA BRUTA': '390m²', 'REFERÊNCIA': 'CasaSAPO_MP2389', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '1 641', 'CLIQUES': '40', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 4', 'Lavabo: 4', 'Sala(s): 1', 'Total quarto(s): 4'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Conservação: Excelente', 'Piso: 9'], 'areas': ['Área Bruta: 390.87', 'Área Útil: 250.77'], 'infraestruturas': ['Garagem: 3']};{'lat': '41.1595726498', 'long': '-8.6403848133'};https://casa.sapo.pt/comprar-apartamento-t4-porto-lordelo-do-ouro-e-massarelos-avenida-da-boavista-558b8316-69c3-11ee-91bc-060000000057.html;2.100.000 €;
Apartamento T2 para comprar no Porto;{'ESTADO': 'Renovado', 'ÁREA ÚTIL': '72m²', 'ÁREA BRUTA': '75m²', 'REFERÊNCIA': 'CasaSAPO_F26047.084', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '23', 'CLIQUES': '8', 'PUBLICADO EM': '23/01/2026'};{'divisoes': ['Casa(s) de Banho: 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Auto-Estrada', 'Escola', 'Farmácia', 'Transportes Públicos', 'Centro da Cidade'], 'equipamentos': ['Elevador'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 75.00', 'Área Útil: 72.00']};{'lat': '41.1605155363', 'long': '-8.601301791'};https://casa.sapo.pt/comprar-apartamento-t2-porto-bonfim-8221cc2a-f850-11f0-9e61-060000000056.html;320.000 €;
